snapped_at,price,market_cap,total_volume
2023-11-02 00:00:00 UTC,0.9992335805362419,589154986.0804032,1966012779.7227445
2023-11-03 00:00:00 UTC,1.0025478608653906,591252220.1917455,2129244147.7812903
2023-11-04 00:00:00 UTC,1.0008431490749878,639776642.1396804,1447563301.7152593
2023-11-05 00:00:00 UTC,1.0003270959812598,684500823.5559042,694832368.7809296
2023-11-06 00:00:00 UTC,0.9991572956229908,682228261.946035,135569151.87267327
2023-11-07 00:00:00 UTC,1.000197786358631,683374550.1508182,162061170.31890997
2023-11-08 00:00:00 UTC,1.0000065430273486,683175390.5409364,202080502.99049127
2023-11-09 00:00:00 UTC,0.9971947398579407,681443768.2474556,132299623.35820605
2023-11-10 00:00:00 UTC,1.0015443979730856,682416812.5521712,367681772.5681753
2023-11-11 00:00:00 UTC,0.999827918086174,683130709.9387829,266259113.6096514
2023-11-12 00:00:00 UTC,1.0018292617034572,682949860.0075339,155928387.06747878
2023-11-13 00:00:00 UTC,1.0011543196611683,683208692.3552517,113498420.47356029
2023-11-14 00:00:00 UTC,0.9994501983770794,681720089.8930494,187615543.3999525
2023-11-15 00:00:00 UTC,0.9987890481490224,681637424.2871029,183484365.65133512
2023-11-16 00:00:00 UTC,1.0008911593713825,682847605.9025129,253820289.80596688
2023-11-17 00:00:00 UTC,0.9997884880917808,681158131.5387241,226355047.95741332
2023-11-18 00:00:00 UTC,0.9997285325658711,680934173.7250762,161664612.33166292
2023-11-19 00:00:00 UTC,1.0004683178328768,681658085.1725188,75190918.62109773
2023-11-20 00:00:00 UTC,0.999314929037114,681686507.76872,84680949.08698191
2023-11-21 00:00:00 UTC,1.0006236452848394,681899853.4157571,173369955.54358053
2023-11-22 00:00:00 UTC,0.9983841791457634,677592762.3287153,262555584.3366172
2023-11-23 00:00:00 UTC,1.0011869699586398,680300284.5866181,252259270.4211791
2023-11-24 00:00:00 UTC,1.0000223880922408,678396338.7123756,92800312.15550964
2023-11-25 00:00:00 UTC,1.0002561069342137,778626699.0742772,234276991.67692
2023-11-26 00:00:00 UTC,1.0006589847031475,779277499.671489,121787790.1708076
2023-11-27 00:00:00 UTC,0.99939824158582,778515998.1927339,125802246.15404226
2023-11-28 00:00:00 UTC,0.999765661453129,776762786.6663188,237442657.71299797
2023-11-29 00:00:00 UTC,0.9993660643932193,774316695.1475562,223375390.94143417
2023-11-30 00:00:00 UTC,0.9994467796854831,845118254.2376031,152528939.52196953
2023-12-01 00:00:00 UTC,0.9989760299883981,965145203.7894131,199565081.11448425
2023-12-02 00:00:00 UTC,0.9998184846479615,964899541.0855893,242522367.8448466
2023-12-03 00:00:00 UTC,1.0001949899721216,966623146.3094218,164678476.25827917
2023-12-04 00:00:00 UTC,0.9986472778828777,966657823.7050264,166630621.36220104
2023-12-05 00:00:00 UTC,1.00062902101134,967037941.328251,402874433.1228569
2023-12-06 00:00:00 UTC,1.0006795242233752,1070506518.5043521,420825833.18275785
2023-12-07 00:00:00 UTC,0.9986006374024013,1067526995.0905294,452523310.9078499
2023-12-08 00:00:00 UTC,0.9997625921625561,1070397630.4473922,410209934.1892185
2023-12-09 00:00:00 UTC,0.999713628943878,1069591088.2767477,2356081749.7686415
2023-12-10 00:00:00 UTC,0.998185347738141,1067407122.4387704,1741982606.7676845
2023-12-11 00:00:00 UTC,0.9993408423831621,1069778256.024276,1230157568.1096442
2023-12-12 00:00:00 UTC,0.9999085772351832,1071188643.5815084,4224620819.7620397
2023-12-13 00:00:00 UTC,1.0027728371019557,1077000694.923209,3554310638.881108
2023-12-14 00:00:00 UTC,1.0015168866220892,1348396326.2480557,3406124939.0770807
2023-12-15 00:00:00 UTC,1.0027366660572516,1399573673.3478432,3301992826.596338
2023-12-16 00:00:00 UTC,0.9991298545681663,1656097075.1839674,2465366350.4743686
2023-12-17 00:00:00 UTC,0.9981351242987474,1652788776.5400014,2131553988.904007
2023-12-18 00:00:00 UTC,0.997638441396763,1652251892.841564,2181304355.645627
2023-12-19 00:00:00 UTC,0.9984447197037635,1627332375.508661,101013781.32603216
2023-12-20 00:00:00 UTC,0.9994540404753184,1795637305.4361916,3531942200.318338
2023-12-21 00:00:00 UTC,0.9993049948685673,1794711720.610633,3446667377.653424
2023-12-22 00:00:00 UTC,1.0011744764877708,1796155286.8614492,2946918082.7243795
2023-12-23 00:00:00 UTC,1.0008234806525613,1797635685.9099083,2269507804.911263
2023-12-24 00:00:00 UTC,1.0009010297611702,1796786743.7966945,1142715930.9784584
2023-12-25 00:00:00 UTC,0.9980516151859339,1793647239.580514,1479537022.1739504
2023-12-26 00:00:00 UTC,0.9976859325991496,1793307562.870633,1926350598.0699434
2023-12-27 00:00:00 UTC,0.9998709894349086,1799013671.5667858,2350848966.920255
2023-12-28 00:00:00 UTC,1.0026197099833218,1788197814.634024,2464476935.2284813
2023-12-29 00:00:00 UTC,1.0004634034924675,1802499955.7473795,5874594360.134167
2023-12-30 00:00:00 UTC,1.00145977339327,1802395068.2927299,2749987501.3630123
2023-12-31 00:00:00 UTC,1.0008099249840714,1801076552.0529573,1587280989.5305998
2024-01-01 00:00:00 UTC,0.9988567797185265,1799377636.3263767,1776773316.204897
2024-01-02 00:00:00 UTC,1.0001346612451187,1799990441.2791774,1787987977.3626833
2024-01-03 00:00:00 UTC,1.0008111771246162,1797023789.4165752,3915385344.0569777
2024-01-04 00:00:00 UTC,1.0021688215100606,1803858405.0717943,4092119742.2335777
2024-01-05 00:00:00 UTC,0.9986002956273656,1799994476.6528428,3974661048.869864
2024-01-06 00:00:00 UTC,1.0023577448754084,1838702029.2966018,3626801865.6121736
2024-01-07 00:00:00 UTC,1.0030518470875878,1844304891.1615214,1244189146.1955495
2024-01-08 00:00:00 UTC,1.0033644616270074,1837852047.6474757,1954920563.3073814
2024-01-09 00:00:00 UTC,0.9984687736239312,1834491520.4732256,4508923244.255385
2024-01-10 00:00:00 UTC,1.0005887651025354,2035560456.0688636,4808972160.280865
2024-01-11 00:00:00 UTC,0.9908206377541491,2003217038.787069,5891636814.467355
2024-01-12 00:00:00 UTC,0.9986699865155865,2019440347.8033698,5949305659.209773
2024-01-13 00:00:00 UTC,1.000378366530121,2016516274.396729,5345090225.079641
2024-01-14 00:00:00 UTC,0.9996855946364516,2016247935.912441,2964495138.9842596
2024-01-15 00:00:00 UTC,0.9977349444118808,2023539139.4685152,2411099646.677282
2024-01-16 00:00:00 UTC,1.0049439515279852,2030187208.408287,4396605325.694745
2024-01-17 00:00:00 UTC,1.0011214509881556,2095796415.8267438,4104928024.2287216
2024-01-18 00:00:00 UTC,1.0018044428467718,2121798773.937612,4390727864.579804
2024-01-19 00:00:00 UTC,1.0030157306190002,2306868609.7206383,3282915187.2854896
2024-01-20 00:00:00 UTC,1.003004180736797,2620537224.408319,4346311949.845119
2024-01-21 00:00:00 UTC,1.001314447612147,2619786082.056218,1911386994.868975
2024-01-22 00:00:00 UTC,1.0011877139720735,2618452630.114201,1256320596.8112006
2024-01-23 00:00:00 UTC,0.9974459857035526,2652272950.693456,6135229496.781467
2024-01-24 00:00:00 UTC,0.9989526574425517,2652635467.351992,5721477288.507913
2024-01-25 00:00:00 UTC,0.9975210362471929,2647942679.7032337,4096613965.406381
2024-01-26 00:00:00 UTC,0.999016010757158,2611679346.4924726,3399264100.797022
2024-01-27 00:00:00 UTC,0.999655344416117,2587456693.555647,4193899563.9029293
2024-01-28 00:00:00 UTC,0.9998367540284478,2589485870.017584,1716563371.474447
2024-01-29 00:00:00 UTC,1.0016771290176294,2595069463.790244,3030293532.4464684
2024-01-30 00:00:00 UTC,1.0002642601403429,2582928727.873545,3259079054.590415
2024-01-31 00:00:00 UTC,0.9981592328108905,2563497637.5714593,5085238120.840657
2024-02-01 00:00:00 UTC,0.9988856391437525,2576305738.5426903,6056604724.425737
2024-02-02 00:00:00 UTC,1.0004023110327767,2584113483.8746862,5188694799.543833
2024-02-03 00:00:00 UTC,0.9993949381175673,2582321495.480085,3925697234.6159782
2024-02-04 00:00:00 UTC,1.0000317236241099,2582410490.709385,1942779869.1001313
2024-02-05 00:00:00 UTC,1.0005298264601854,2584447106.777099,2722725461.374409
2024-02-06 00:00:00 UTC,0.9987188925161395,2580647729.4572096,4909724694.143506
2024-02-07 00:00:00 UTC,0.9991156089946704,2560546976.210873,4112824257.8442206
2024-02-08 00:00:00 UTC,0.9992143062476546,2522784559.140468,4128834165.5786815
2024-02-09 00:00:00 UTC,1.0036277959241353,2692561029.237302,5798103474.793522
2024-02-10 00:00:00 UTC,1.0042318773071988,2771700790.6770854,7985447642.270085
2024-02-11 00:00:00 UTC,1.004553169740651,2772776458.109528,3357967640.4394584
2024-02-12 00:00:00 UTC,1.0047664889825725,2772508113.1982703,4152393460.909036
2024-02-13 00:00:00 UTC,1.005712840738517,2771994210.248306,6690056022.179213
2024-02-14 00:00:00 UTC,1.00368813114625,2824717624.122248,5923013450.292333
2024-02-15 00:00:00 UTC,0.9997478581763887,2836524623.329616,6377917089.302393
2024-02-16 00:00:00 UTC,1.0000258415792458,2843899934.2768908,7531653774.4965725
2024-02-17 00:00:00 UTC,1.0018528039755725,2850901549.221461,5643199317.561384
2024-02-18 00:00:00 UTC,0.999588686035885,2851431198.382926,3777763574.5772347
2024-02-19 00:00:00 UTC,0.9999790692853627,2847866302.0997777,732982672.3120685
2024-02-20 00:00:00 UTC,0.9979189940510675,2828598366.591238,5566925493.810199
2024-02-21 00:00:00 UTC,0.9984051743860491,2788452477.68347,7536262081.098196
2024-02-22 00:00:00 UTC,1.0072808803874445,2883752975.2723937,7486463477.061773
2024-02-23 00:00:00 UTC,1.001955763124277,3112128132.3187404,6641344544.740436
2024-02-24 00:00:00 UTC,1.0019021915022874,3313854555.2403502,5263094595.026557
2024-02-25 00:00:00 UTC,1.0021724927945823,3313597273.187245,2752778894.372837
2024-02-26 00:00:00 UTC,1.0002441584126736,3307236157.0905375,3288626552.5516777
2024-02-27 00:00:00 UTC,0.998867405595228,3303559858.3192835,7497906357.099969
2024-02-28 00:00:00 UTC,0.9979892437126932,3298101659.3087955,10732292928.613142
2024-02-29 00:00:00 UTC,0.9995688202367919,3301378830.24968,16076008169.137007
2024-03-01 00:00:00 UTC,0.9962219851542836,3282565779.603816,16048092703.596865
2024-03-02 00:00:00 UTC,0.9966969703820342,3243882915.5650525,9794726738.737743
2024-03-03 00:00:00 UTC,0.9983947162353544,3248828842.2847953,6145445483.18732
2024-03-04 00:00:00 UTC,1.0024757387585912,3254062973.7774096,7108821620.29716
2024-03-05 00:00:00 UTC,0.9977146797099344,3209075518.2007213,16812532542.5839
2024-03-06 00:00:00 UTC,0.9983146953516747,3128100962.3814526,24641617763.16831
2024-03-07 00:00:00 UTC,1.0035933976243652,3105393688.414283,22351015159.43025
2024-03-08 00:00:00 UTC,1.002162353263361,3167454838.622723,16629048742.436394
2024-03-09 00:00:00 UTC,1.0016142442528686,3293517902.493838,18793185526.21848
2024-03-10 00:00:00 UTC,1.0040555334446033,3305168784.0042357,6829078560.663241
2024-03-11 00:00:00 UTC,1.006995624791517,3314285479.3998294,12421028242.219341
2024-03-12 00:00:00 UTC,0.9974700586703308,3232247704.5431232,21014461412.77016
2024-03-13 00:00:00 UTC,0.9997349434320151,3078327003.301253,19475488338.42344
2024-03-14 00:00:00 UTC,1.0034966080098537,2939637753.91735,15007333627.422106
2024-03-15 00:00:00 UTC,0.9994950505069459,3007920703.672475,17190824900.881615
2024-03-16 00:00:00 UTC,0.9994835783062267,3014277332.3872914,20886611920.343216
2024-03-17 00:00:00 UTC,0.9948110443082904,3000885618.551062,10689460171.265368
2024-03-18 00:00:00 UTC,0.9986013789058805,3006405415.1463504,11305062177.487093
